# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
B3GALT6	ENSG00000176022	ENST00000379198	protein_coding	0	1	1	103	12	0	0	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	0	0	1	48
C1orf127	ENSG00000175262	ENST00000377004	protein_coding	3	7	13	333	3	0	0	0	0	0	0	45	1	0	231	13	0	0	0	1	1	0	1	0	0	6	56
C1orf127	ENSG00000175262	ENST00000377008	protein_coding	3	6	13	334	3	0	1	0	0	0	0	45	1	0	232	13	0	0	0	1	2	0	1	0	0	4	56
C1orf127	ENSG00000175262	ENST00000418570	protein_coding	3	6	13	177	3	0	0	0	0	0	0	45	1	0	113	13	0	0	0	1	2	0	1	0	0	4	19
C1orf127	ENSG00000175262	ENST00000468348	protein_coding	0	0	1	107	2	0	0	0	0	0	0	45	0	0	7	1	0	0	0	0	0	0	0	0	0	0	53
C1orf127	ENSG00000175262	ENST00000476357	retained_intron	0	0	0	118	0	0	0	0	0	0	0	45	0	0	6	0	37	0	0	0	0	0	0	0	0	0	30
C1orf127	ENSG00000175262	ENST00000520253	protein_coding	2	7	11	279	0	0	0	0	0	0	0	48	1	0	192	11	0	0	0	0	1	0	1	0	0	6	40
C1orf134	ENSG00000204377	ENST00000375605	protein_coding	0	2	0	38	0	0	0	0	0	0	0	15	0	0	3	0	0	0	0	0	2	0	0	0	0	0	22
C1orf158	ENSG00000157330	ENST00000288048	protein_coding	0	0	3	178	21	0	3	0	0	0	0	28	0	0	91	3	0	0	0	0	1	0	0	0	0	0	35
C1orf158	ENSG00000157330	ENST00000376210	protein_coding	0	0	1	166	1	0	0	0	0	0	0	35	0	0	93	1	0	0	0	0	0	0	0	0	0	0	37
C1orf158	ENSG00000157330	ENST00000474179	processed_transcript	0	0	0	125	0	0	0	0	0	0	0	35	0	0	47	0	5	0	0	0	0	0	0	0	0	0	38
C1orf159	ENSG00000131591	ENST00000294576	protein_coding	0	2	1	315	8	0	2	0	0	0	0	42	0	0	225	1	0	0	0	0	1	0	0	0	0	1	39
C1orf159	ENSG00000131591	ENST00000379319	protein_coding	0	2	1	237	1	0	1	0	0	0	0	40	0	0	154	1	0	0	0	0	1	0	0	0	0	1	42
C1orf159	ENSG00000131591	ENST00000379320	protein_coding	0	3	1	136	5	2	10	0	0	0	0	41	0	0	59	1	0	0	0	0	0	0	0	0	0	1	21
C1orf159	ENSG00000131591	ENST00000379325	nonsense_mediated_decay	0	1	0	323	8	0	1	0	0	0	0	42	0	0	225	0	11	0	0	0	1	0	0	0	0	0	37
C1orf159	ENSG00000131591	ENST00000379339	protein_coding	0	2	1	312	8	0	1	0	0	0	0	42	0	0	225	1	0	0	0	0	1	0	0	0	0	1	37
C1orf159	ENSG00000131591	ENST00000421241	protein_coding	0	2	1	312	8	0	1	0	0	0	0	42	0	0	225	1	0	0	0	0	1	0	0	0	0	1	37
C1orf159	ENSG00000131591	ENST00000427787	protein_coding	0	2	1	77	0	0	1	0	0	0	0	35	0	0	23	1	0	0	0	0	1	0	0	0	0	1	19
C1orf159	ENSG00000131591	ENST00000434641	protein_coding	0	2	1	302	0	0	1	0	0	0	0	40	0	0	225	1	0	0	0	0	1	0	0	0	0	1	37
C1orf159	ENSG00000131591	ENST00000437760	protein_coding	0	2	3	299	0	0	2	0	0	0	0	45	0	0	214	3	0	0	0	0	1	0	0	0	0	1	39
C1orf159	ENSG00000131591	ENST00000442117	protein_coding	0	1	1	96	0	0	1	0	0	0	0	34	0	0	43	1	0	0	0	0	1	0	0	0	0	0	19
C1orf159	ENSG00000131591	ENST00000448924	protein_coding	0	2	1	315	8	0	2	0	0	0	0	42	0	0	225	1	0	0	0	0	1	0	0	0	0	1	39
C1orf159	ENSG00000131591	ENST00000462097	protein_coding	0	1	1	272	0	0	2	0	0	0	0	37	0	0	195	1	0	0	0	0	1	0	0	0	0	0	39
C1orf159	ENSG00000131591	ENST00000464905	processed_transcript	0	0	0	86	0	0	0	0	0	0	0	41	0	0	11	0	4	0	0	0	0	0	0	0	0	0	30
C1orf159	ENSG00000131591	ENST00000465822	retained_intron	0	1	0	141	0	0	0	0	0	0	0	42	0	0	64	0	13	0	0	0	1	0	0	0	0	0	23
C1orf159	ENSG00000131591	ENST00000467751	nonsense_mediated_decay	0	1	0	324	9	0	1	0	0	0	0	42	0	0	224	0	12	0	0	0	1	0	0	0	0	0	37
C1orf159	ENSG00000131591	ENST00000472741	retained_intron	0	2	0	243	0	0	0	0	0	0	0	33	0	0	166	0	9	0	0	0	2	0	0	0	0	0	37
C1orf159	ENSG00000131591	ENST00000473600	retained_intron	0	1	0	97	0	0	0	0	0	0	0	37	0	0	35	0	5	0	0	0	1	0	0	0	0	0	21
C1orf159	ENSG00000131591	ENST00000475119	protein_coding	0	2	1	272	0	1	5	0	0	0	0	37	0	0	192	1	0	0	0	0	1	0	0	0	0	0	39
C1orf159	ENSG00000131591	ENST00000477196	nonsense_mediated_decay	0	1	0	329	14	0	1	0	0	0	0	42	0	0	218	0	18	0	0	0	1	0	0	0	0	0	37
C1orf159	ENSG00000131591	ENST00000480643	protein_coding	0	3	1	240	0	2	3	0	0	0	0	37	0	0	164	1	0	0	0	0	1	0	0	0	0	0	37
C1orf159	ENSG00000131591	ENST00000482816	processed_transcript	0	1	0	300	0	0	0	0	0	0	0	45	0	0	216	0	3	0	0	0	1	0	0	0	0	0	37
C1orf159	ENSG00000131591	ENST00000487177	retained_intron	0	0	0	126	0	0	0	0	0	0	0	42	0	0	20	0	19	0	0	0	0	0	0	0	0	0	45
C1orf167	ENSG00000215910	ENST00000312793	protein_coding	1	12	23	218	0	0	0	0	0	0	0	35	0	0	150	23	0	0	0	0	3	0	1	0	0	10	35
C1orf167	ENSG00000215910	ENST00000433342	protein_coding	1	13	31	270	0	0	0	0	0	0	0	35	0	0	212	31	0	0	0	0	3	0	1	0	0	11	25
C1orf167	ENSG00000215910	ENST00000435090	protein_coding	0	0	1	82	0	0	0	0	0	0	0	35	0	0	16	1	0	0	0	0	0	0	0	0	0	0	31
C1orf167	ENSG00000215910	ENST00000444493	protein_coding	1	9	17	166	0	0	0	0	0	0	0	35	0	0	75	17	0	0	0	0	3	0	1	0	0	7	58
C1orf167	ENSG00000215910	ENST00000449278	protein_coding	1	11	11	161	0	0	0	0	0	0	0	35	0	0	68	11	0	0	0	0	2	0	1	0	0	10	59
C1orf167	ENSG00000215910	ENST00000475041	retained_intron	0	0	0	110	0	0	0	0	0	0	0	35	0	0	16	0	13	0	0	0	0	0	0	0	0	0	46
C1orf167	ENSG00000215910	ENST00000482358	processed_transcript	0	0	0	95	0	0	0	0	0	0	0	35	0	0	5	0	8	0	0	0	0	0	0	0	0	0	47
C1orf167	ENSG00000215910	ENST00000484153	processed_transcript	0	0	0	199	0	0	0	0	0	0	0	54	0	0	82	0	29	0	0	0	0	0	0	0	0	0	34
C1orf170	ENSG00000187642	ENST00000341290	protein_coding	0	10	6	125	5	0	1	0	0	0	0	56	0	0	20	6	0	0	0	0	0	0	0	0	0	10	43
C1orf170	ENSG00000187642	ENST00000433179	protein_coding	0	11	7	124	5	0	0	0	0	0	0	56	0	0	20	7	0	0	0	0	0	0	0	0	0	11	43
C1orf170	ENSG00000187642	ENST00000479361	retained_intron	0	0	0	95	0	0	0	0	0	0	0	56	0	0	0	0	7	0	0	0	0	0	0	0	0	0	32
C1orf174	ENSG00000198912	ENST00000361605	protein_coding	0	4	4	151	6	0	2	0	0	0	0	36	0	0	62	4	0	0	0	0	2	0	0	0	0	2	47
C1orf174	ENSG00000198912	ENST00000474140	retained_intron	0	1	0	158	0	0	0	0	0	0	0	36	0	0	51	0	26	0	0	0	1	0	0	0	0	0	46
C1orf174	ENSG00000198912	ENST00000486765	processed_transcript	0	2	0	157	0	0	0	0	0	0	0	36	0	0	54	0	21	0	0	0	2	0	0	0	0	0	48
C1orf195	ENSG00000204464	ENST00000376005	protein_coding	0	1	2	100	0	0	0	0	0	0	0	40	0	0	14	2	0	0	0	0	0	0	0	0	0	1	46
C1orf195	ENSG00000204464	ENST00000424792	protein_coding	0	2	1	129	0	0	0	0	0	0	0	37	0	0	47	1	0	0	0	0	1	0	0	0	0	1	46
C1orf200	ENSG00000179840	ENST00000377320	protein_coding	0	0	2	82	4	0	1	0	0	0	0	44	0	0	2	2	0	0	0	0	0	0	0	0	0	0	31
C1orf222	ENSG00000142609	ENST00000270720	retained_intron	0	1	0	487	0	0	0	0	0	0	0	46	0	0	379	0	35	0	0	0	1	0	0	0	0	0	28
C1orf222	ENSG00000142609	ENST00000378590	protein_coding	0	0	0	111	0	0	0	0	0	0	0	41	0	0	9	0	0	0	0	0	0	0	0	0	0	0	61
C1orf222	ENSG00000142609	ENST00000378592	retained_intron	0	0	0	233	0	0	0	0	0	0	0	54	0	0	136	0	15	0	0	0	0	0	0	0	0	0	28
C1orf222	ENSG00000142609	ENST00000412120	retained_intron	0	0	0	86	0	0	0	0	0	0	0	30	0	0	23	0	8	0	0	0	0	0	0	0	0	0	25
C1orf222	ENSG00000142609	ENST00000434971	protein_coding	0	0	0	181	0	0	0	0	0	0	0	39	0	0	113	0	0	0	0	0	0	0	0	0	0	0	29
C1orf222	ENSG00000142609	ENST00000461752	protein_coding	0	1	2	98	0	0	0	0	0	0	0	46	0	0	18	2	0	0	0	0	0	0	0	0	0	1	34
C1orf222	ENSG00000142609	ENST00000464311	retained_intron	0	0	0	87	0	0	0	0	0	0	0	30	0	0	22	0	12	0	0	0	0	0	0	0	0	0	23
C1orf222	ENSG00000142609	ENST00000468610	retained_intron	0	1	0	468	0	0	0	0	0	0	0	43	0	0	382	0	15	0	0	0	1	0	0	0	0	0	29
C1orf222	ENSG00000142609	ENST00000493316	protein_coding	0	1	1	167	0	0	0	0	0	0	0	34	0	0	99	1	0	0	0	0	0	0	0	0	0	1	34
C1orf222	ENSG00000142609	ENST00000493964	protein_coding	0	5	9	267	0	0	0	0	0	0	0	31	0	0	213	9	0	0	0	0	0	0	0	0	0	5	23
C1orf222	ENSG00000142609	ENST00000604159	protein_coding	0	3	1	143	0	0	0	0	0	0	0	27	0	0	49	1	0	0	0	0	1	0	0	0	0	2	68
C1orf233	ENSG00000228594	ENST00000422725	protein_coding	0	0	0	69	6	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
C1orf64	ENSG00000183888	ENST00000329454	protein_coding	0	5	1	128	11	1	1	0	0	0	0	41	0	0	13	1	0	0	0	0	0	0	0	0	0	4	62
C1orf86	ENSG00000162585	ENST00000378543	protein_coding	0	1	0	63	3	0	0	0	0	0	0	28	0	0	12	0	0	0	0	0	0	0	0	0	0	1	20
C1orf86	ENSG00000162585	ENST00000378545	protein_coding	0	0	4	74	3	0	0	0	0	0	0	28	0	0	26	4	0	0	0	0	0	0	0	0	0	0	17
C1orf86	ENSG00000162585	ENST00000378546	protein_coding	0	0	1	63	3	0	0	0	0	0	0	28	0	0	12	1	0	0	0	0	0	0	0	0	0	0	20
C1orf86	ENSG00000162585	ENST00000400918	protein_coding	0	0	1	95	0	0	0	0	0	0	0	34	0	0	41	1	0	0	0	0	0	0	0	0	0	0	20
C1orf86	ENSG00000162585	ENST00000400919	protein_coding	0	3	0	103	3	1	6	0	0	0	0	39	0	0	35	0	0	0	0	0	1	0	0	0	0	1	20
C1orf86	ENSG00000162585	ENST00000401813	processed_transcript	0	0	0	81	0	0	0	0	0	0	0	28	0	0	26	0	12	0	0	0	0	0	0	0	0	0	15
C1orf86	ENSG00000162585	ENST00000414253	nonsense_mediated_decay	0	1	0	111	8	0	0	0	0	0	0	39	0	0	36	0	9	0	0	0	1	0	0	0	0	0	20
C1orf86	ENSG00000162585	ENST00000420515	protein_coding	0	0	2	49	1	0	0	0	0	0	1	25	0	0	3	1	0	0	0	0	0	0	0	0	0	0	20
C1orf86	ENSG00000162585	ENST00000428120	nonsense_mediated_decay	0	1	0	111	8	0	0	0	0	0	0	39	0	0	35	0	10	0	0	0	1	0	0	0	0	0	20
C1orf86	ENSG00000162585	ENST00000440825	nonsense_mediated_decay	0	0	0	67	3	0	0	0	0	0	0	28	0	0	11	0	5	0	0	0	0	0	0	0	0	0	20
C1orf86	ENSG00000162585	ENST00000469733	processed_transcript	0	0	0	161	0	0	0	0	0	0	0	39	0	0	81	0	10	0	0	0	0	0	0	0	0	0	31
C1orf86	ENSG00000162585	ENST00000476803	processed_transcript	0	0	0	63	0	0	0	0	0	0	0	28	0	0	10	0	4	0	0	0	0	0	0	0	0	0	21
C1orf86	ENSG00000162585	ENST00000487186	processed_transcript	0	0	0	149	0	0	0	0	0	0	0	28	0	0	78	0	15	0	0	0	0	0	0	0	0	0	28
C1orf86	ENSG00000162585	ENST00000497675	retained_intron	0	0	0	62	0	0	0	0	0	0	0	28	0	0	0	0	14	0	0	0	0	0	0	0	0	0	20
C1orf86	ENSG00000162585	ENST00000514625	retained_intron	0	0	0	54	0	0	0	0	0	0	0	19	0	0	15	0	3	0	0	0	0	0	0	0	0	0	17
CA6	ENSG00000131686	ENST00000377436	protein_coding	0	4	7	328	0	0	0	0	0	0	0	60	0	0	222	7	0	0	0	0	0	0	0	0	0	4	46
CA6	ENSG00000131686	ENST00000377442	protein_coding	0	3	1	338	0	0	0	0	0	0	0	59	0	0	233	1	0	0	0	0	0	0	0	0	0	3	46
CA6	ENSG00000131686	ENST00000377443	protein_coding	0	4	6	333	5	0	0	0	0	0	0	55	0	0	227	6	0	0	0	0	0	0	0	0	0	4	46
CA6	ENSG00000131686	ENST00000476083	processed_transcript	0	0	0	342	0	0	0	0	0	0	0	57	0	0	234	0	5	0	0	0	0	0	0	0	0	0	46
CA6	ENSG00000131686	ENST00000480186	protein_coding	0	4	7	155	8	0	0	0	0	0	0	43	0	0	58	7	0	0	0	0	0	0	0	0	0	4	46
CA6	ENSG00000131686	ENST00000549778	protein_coding	0	2	3	260	0	0	0	0	0	0	0	41	0	0	174	3	0	0	0	0	1	0	0	0	0	1	46
CALML6	ENSG00000169885	ENST00000307786	protein_coding	0	2	1	63	0	1	4	0	0	0	0	31	0	0	7	1	0	0	0	0	0	0	0	0	0	1	21
CALML6	ENSG00000169885	ENST00000378604	protein_coding	0	1	1	63	0	0	1	0	0	0	0	31	0	0	7	1	0	0	0	0	0	0	0	0	0	1	24
CALML6	ENSG00000169885	ENST00000462293	processed_transcript	0	0	0	62	0	0	0	0	0	0	0	30	0	0	8	0	0	0	0	0	0	0	0	0	0	0	24
CALML6	ENSG00000169885	ENST00000482402	retained_intron	0	1	0	64	0	0	0	0	0	0	0	30	0	0	0	0	10	0	0	0	1	0	0	0	0	0	25
CAMTA1	ENSG00000171735	ENST00000303635	protein_coding	0	10	6	5775	13	0	1	0	0	0	0	31	0	0	5713	6	0	0	0	0	3	0	0	0	0	7	20
CAMTA1	ENSG00000171735	ENST00000439411	protein_coding	0	10	6	5751	0	0	0	0	0	0	0	20	0	0	5713	6	0	0	0	0	3	0	0	0	0	7	21
CAMTA1	ENSG00000171735	ENST00000461311	nonsense_mediated_decay	0	0	0	477	2	0	0	0	0	0	0	23	0	0	429	0	2	0	0	0	0	0	0	0	0	0	21
CAMTA1	ENSG00000171735	ENST00000461580	processed_transcript	0	1	0	184	0	0	0	0	0	0	0	21	0	0	133	0	6	0	0	0	1	0	0	0	0	0	25
CAMTA1	ENSG00000171735	ENST00000467267	processed_transcript	0	1	0	102	0	0	0	0	0	0	0	23	0	0	60	0	6	0	0	0	1	0	0	0	0	0	14
CAMTA1	ENSG00000171735	ENST00000467404	protein_coding	0	0	0	399	0	0	0	0	0	0	0	19	0	0	359	0	0	0	0	0	0	0	0	0	0	0	21
CAMTA1	ENSG00000171735	ENST00000470648	processed_transcript	0	0	0	185	0	0	0	0	0	0	0	21	0	0	134	0	5	0	0	0	0	0	0	0	0	0	25
CAMTA1	ENSG00000171735	ENST00000472283	processed_transcript	0	0	0	108	0	0	0	0	0	0	0	19	0	0	64	0	0	0	0	0	0	0	0	0	0	0	25
CAMTA1	ENSG00000171735	ENST00000473578	protein_coding	0	0	0	399	0	0	1	0	0	0	0	19	0	0	359	0	0	0	0	0	0	0	0	0	0	0	20
CAMTA1	ENSG00000171735	ENST00000476163	processed_transcript	0	0	0	476	0	0	0	0	0	0	0	21	0	0	429	0	6	0	0	0	0	0	0	0	0	0	20
CAMTA1	ENSG00000171735	ENST00000476864	protein_coding	0	0	0	146	0	0	0	0	0	0	0	20	0	0	97	0	0	0	0	0	0	0	0	0	0	0	29
CAMTA1	ENSG00000171735	ENST00000482934	nonsense_mediated_decay	0	1	0	304	6	0	0	0	0	0	0	21	0	0	253	0	6	0	0	0	1	0	0	0	0	0	19
CAMTA1	ENSG00000171735	ENST00000486138	nonsense_mediated_decay	0	0	0	286	0	0	0	0	0	0	0	18	0	0	245	0	0	0	0	0	0	0	0	0	0	0	23
CAMTA1	ENSG00000171735	ENST00000490738	processed_transcript	0	0	0	399	0	0	0	0	0	0	0	19	0	0	359	0	1	0	0	0	0	0	0	0	0	0	20
CAMTA1	ENSG00000171735	ENST00000490905	protein_coding	0	0	0	154	5	0	0	0	0	0	0	23	0	0	97	0	0	0	0	0	0	0	0	0	0	0	29
CAMTA1	ENSG00000171735	ENST00000495233	protein_coding	0	2	4	202	5	0	0	0	0	0	0	23	0	0	144	4	0	0	0	0	0	0	0	0	0	2	30
CAMTA1	ENSG00000171735	ENST00000557126	protein_coding	0	0	1	474	1	0	1	0	0	0	0	23	0	0	429	1	0	0	0	0	0	0	0	0	0	0	20
CAMTA1-IT1	ENSG00000237402	ENST00000427317	sense_intronic	0	0	0	78	0	0	0	0	0	0	0	34	0	0	7	0	2	0	0	0	0	0	0	0	0	0	35
CASP9	ENSG00000132906	ENST00000333868	protein_coding	0	4	6	257	0	1	1	0	0	0	0	29	0	0	200	6	0	0	0	0	1	0	0	0	0	2	28
CASP9	ENSG00000132906	ENST00000348549	protein_coding	0	3	3	261	0	1	2	0	0	0	0	29	0	0	203	3	0	0	0	0	0	0	0	0	0	2	27
CASP9	ENSG00000132906	ENST00000375890	protein_coding	0	2	5	253	0	0	0	0	0	0	0	22	0	0	206	5	0	0	0	0	1	0	0	0	0	1	26
CASP9	ENSG00000132906	ENST00000400777	nonsense_mediated_decay	0	1	0	266	3	0	0	0	0	0	0	27	0	0	200	0	8	0	0	0	1	0	0	0	0	0	29
CASP9	ENSG00000132906	ENST00000424908	protein_coding	0	0	2	149	0	0	0	0	0	0	0	22	0	0	93	2	0	0	0	0	0	0	0	0	0	0	34
CASP9	ENSG00000132906	ENST00000440484	protein_coding	0	3	5	185	0	0	0	0	0	0	0	30	0	0	127	5	0	0	0	0	1	0	0	0	0	2	29
CASP9	ENSG00000132906	ENST00000447522	protein_coding	0	2	5	246	0	0	0	0	0	0	0	35	0	0	187	5	0	0	0	0	1	0	0	0	0	1	25
CASP9	ENSG00000132906	ENST00000469637	processed_transcript	0	0	0	109	0	0	0	0	0	0	0	25	0	0	53	0	8	0	0	0	0	0	0	0	0	0	23
CASP9	ENSG00000132906	ENST00000474305	nonsense_mediated_decay	0	1	0	261	3	0	0	0	0	0	0	22	0	0	203	0	5	0	0	0	1	0	0	0	0	0	29
CASP9	ENSG00000132906	ENST00000546424	protein_coding	1	5	6	264	12	1	2	0	0	0	0	30	1	0	194	6	0	0	0	0	1	0	0	0	0	3	27
CASP9	ENSG00000132906	ENST00000546969	retained_intron	0	0	0	175	0	0	0	0	0	0	0	37	0	0	102	0	7	0	0	0	0	0	0	0	0	0	29
CASZ1	ENSG00000130940	ENST00000344008	protein_coding	0	11	8	943	1	0	2	0	0	0	0	31	0	0	888	8	0	0	0	0	1	0	0	0	0	10	22
CASZ1	ENSG00000130940	ENST00000377022	protein_coding	0	13	11	991	12	0	2	0	0	1	0	24	0	0	933	10	0	0	0	0	2	0	0	0	0	11	22
CASZ1	ENSG00000130940	ENST00000447850	protein_coding	0	2	2	66	0	0	0	0	0	0	0	26	0	0	16	2	0	0	0	0	1	0	0	0	0	1	25
CASZ1	ENSG00000130940	ENST00000472814	processed_transcript	0	0	0	64	0	0	0	0	0	0	0	30	0	0	5	0	4	0	0	0	0	0	0	0	0	0	25
CASZ1	ENSG00000130940	ENST00000478524	processed_transcript	0	2	0	53	0	0	0	0	0	0	0	20	0	0	6	0	3	0	0	0	2	0	0	0	0	0	26
CASZ1	ENSG00000130940	ENST00000478728	processed_transcript	0	0	0	312	0	0	0	0	0	0	0	33	0	0	245	0	9	0	0	0	0	0	0	0	0	0	25
CASZ1	ENSG00000130940	ENST00000490176	retained_intron	0	0	0	61	0	0	0	0	0	0	0	27	0	0	2	0	2	0	0	0	0	0	0	0	0	0	30
CASZ1	ENSG00000130940	ENST00000492173	retained_intron	0	0	0	98	0	0	0	0	0	0	0	25	0	0	14	0	17	0	0	0	0	0	0	0	0	0	42
CASZ1	ENSG00000130940	ENST00000496432	retained_intron	0	1	0	360	0	0	0	0	0	0	0	32	0	0	289	0	16	0	0	0	1	0	0	0	0	0	24
CCDC27	ENSG00000162592	ENST00000294600	protein_coding	0	5	11	174	1	0	0	0	0	0	0	38	0	0	117	11	0	0	0	0	0	0	0	0	0	5	18
CCDC27	ENSG00000162592	ENST00000462521	nonsense_mediated_decay	0	0	0	205	15	0	0	0	0	0	0	38	0	0	115	0	19	0	0	0	0	0	0	0	0	0	18
CCNL2	ENSG00000221978	ENST00000400809	protein_coding	1	1	3	108	5	0	0	0	0	0	0	31	0	0	48	3	0	0	1	0	1	0	0	0	0	1	25
CCNL2	ENSG00000221978	ENST00000408918	protein_coding	1	0	3	73	0	0	0	0	0	0	0	22	0	0	27	3	0	0	1	0	1	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000408952	protein_coding	0	1	0	106	5	0	0	0	0	0	0	31	0	0	45	0	0	0	0	0	0	0	0	0	0	1	25
CCNL2	ENSG00000221978	ENST00000418865	retained_intron	0	0	0	76	0	0	0	0	0	0	0	30	0	0	18	0	9	0	0	0	0	0	0	0	0	0	19
CCNL2	ENSG00000221978	ENST00000425598	nonsense_mediated_decay	1	0	0	71	0	0	0	0	0	0	0	18	0	0	26	0	3	0	1	0	1	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000463260	retained_intron	0	0	0	60	0	0	0	0	0	0	0	31	0	0	3	0	13	0	0	0	0	0	0	0	0	0	13
CCNL2	ENSG00000221978	ENST00000463895	retained_intron	0	0	0	52	0	0	0	0	0	0	0	12	0	0	14	0	1	0	0	0	0	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000469113	processed_transcript	0	0	0	67	0	0	0	0	0	0	0	28	0	0	17	0	1	0	0	0	0	0	0	0	0	0	21
CCNL2	ENSG00000221978	ENST00000471930	processed_transcript	0	0	0	76	0	0	0	0	0	0	0	24	0	0	26	0	2	0	0	0	0	0	0	0	0	0	24
CCNL2	ENSG00000221978	ENST00000473872	retained_intron	0	0	0	67	0	0	0	0	0	0	0	19	0	0	23	0	0	0	0	0	0	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000480479	retained_intron	0	0	0	75	0	0	0	0	0	0	0	36	0	0	18	0	7	0	0	0	0	0	0	0	0	0	14
CCNL2	ENSG00000221978	ENST00000480646	retained_intron	0	0	0	51	0	0	0	0	0	0	0	31	0	0	6	0	0	0	0	0	0	0	0	0	0	0	14
CCNL2	ENSG00000221978	ENST00000481223	nonsense_mediated_decay	1	0	0	118	7	0	0	0	0	0	0	30	0	0	47	0	10	0	1	0	1	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000482365	retained_intron	0	1	0	71	0	0	0	0	0	0	0	31	0	0	18	0	7	0	0	0	1	0	0	0	0	0	16
CCNL2	ENSG00000221978	ENST00000482621	nonsense_mediated_decay	0	0	0	113	6	0	0	0	0	0	0	31	0	0	45	0	6	0	0	0	0	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000488340	nonsense_mediated_decay	1	0	0	111	1	0	0	0	0	0	0	34	0	0	48	0	4	0	1	0	1	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000492998	retained_intron	0	0	0	61	0	0	0	0	0	0	0	29	0	0	18	0	1	0	0	0	0	0	0	0	0	0	13
CCNL2	ENSG00000221978	ENST00000496007	retained_intron	1	1	0	111	0	0	0	0	0	0	0	31	0	0	45	0	12	0	1	0	2	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000497013	protein_coding	0	0	1	55	0	0	2	0	0	0	0	13	0	0	15	1	0	0	0	0	0	0	0	0	0	0	25
CCNL2	ENSG00000221978	ENST00000505849	processed_transcript	0	0	0	69	0	0	0	0	0	0	0	32	0	0	18	0	4	0	0	0	0	0	0	0	0	0	15
CDK11A	ENSG00000008128	ENST00000356200	protein_coding	0	8	5	198	0	0	2	0	0	0	0	5	0	0	167	5	0	0	0	0	1	0	0	0	0	7	25
CDK11A	ENSG00000008128	ENST00000356937	retained_intron	0	1	0	205	0	0	0	0	0	0	0	5	0	0	158	0	13	0	0	0	1	0	0	0	0	0	30
CDK11A	ENSG00000008128	ENST00000357760	protein_coding	0	8	5	206	0	0	0	0	0	0	0	5	0	0	172	5	0	0	0	0	1	0	0	0	0	7	30
CDK11A	ENSG00000008128	ENST00000358779	protein_coding	0	8	5	206	0	0	0	0	0	0	0	5	0	0	172	5	0	0	0	0	1	0	0	0	0	7	30
CDK11A	ENSG00000008128	ENST00000378633	protein_coding	0	8	5	206	0	0	0	0	0	0	0	5	0	0	172	5	0	0	0	0	1	0	0	0	0	7	30
CDK11A	ENSG00000008128	ENST00000378635	protein_coding	0	2	1	215	2	0	0	0	0	0	0	30	0	0	154	1	0	0	0	0	1	0	0	0	0	1	30
CDK11A	ENSG00000008128	ENST00000378638	protein_coding	0	8	5	198	0	0	2	0	0	0	0	5	0	0	167	5	0	0	0	0	1	0	0	0	0	7	25
CDK11A	ENSG00000008128	ENST00000401096	protein_coding	0	0	0	88	0	0	1	0	0	0	0	56	0	0	2	0	0	0	0	0	0	0	0	0	0	0	29
CDK11A	ENSG00000008128	ENST00000404249	protein_coding	0	8	5	206	0	0	0	0	0	0	0	5	0	0	172	5	0	0	0	0	1	0	0	0	0	7	30
CDK11A	ENSG00000008128	ENST00000460465	nonsense_mediated_decay	0	1	0	225	7	0	0	0	0	0	0	5	0	0	173	0	11	0	0	0	1	0	0	0	0	0	30
CDK11A	ENSG00000008128	ENST00000463652	retained_intron	0	0	0	71	0	0	0	0	0	0	0	5	0	0	2	0	6	0	0	0	0	0	0	0	0	0	58
CDK11A	ENSG00000008128	ENST00000464748	retained_intron	0	0	0	71	0	0	0	0	0	0	0	11	0	0	5	0	6	0	0	0	0	0	0	0	0	0	49
CDK11A	ENSG00000008128	ENST00000468397	retained_intron	0	1	0	70	0	0	0	0	0	0	0	5	0	0	6	0	7	0	0	0	1	0	0	0	0	0	53
